timestamp,condition,camPos,camPos-X,camPos-Y,camPos-Z,camDir,camDir-X,camDir-Y,camDir-Z,task,user
636056668628148250,SpatialInputCamera,CameraPosition,610.6312,577.541,-1409.449,CameraDirection,-0.08787206,-0.6931527,0.7154148,NT,user-01
636056668628304372,SpatialInputCamera,CameraPosition,610.386,577.5094,-1409.499,CameraDirection,-0.08679583,-0.6926529,0.7160299,NT,user-01
636056668628460622,SpatialInputCamera,CameraPosition,610.386,577.5094,-1409.499,CameraDirection,-0.08679583,-0.6926529,0.7160299,NT,user-01
636056668628616871,SpatialInputCamera,CameraPosition,609.9761,577.6766,-1409.726,CameraDirection,-0.08548727,-0.6923931,0.7164383,NT,user-01
636056668628773116,SpatialInputCamera,CameraPosition,609.9761,577.6766,-1409.726,CameraDirection,-0.08548727,-0.6923931,0.7164383,NT,user-01
636056668629085767,SpatialInputCamera,CameraPosition,609.5932,578.012,-1410.02,CameraDirection,-0.08492782,-0.6913254,0.7175355,NT,user-01
636056668629241898,SpatialInputCamera,CameraPosition,609.4704,578.0643,-1410.055,CameraDirection,-0.08448239,-0.690748,0.7181432,NT,user-01
636056668629398225,SpatialInputCamera,CameraPosition,609.4704,578.0643,-1410.055,CameraDirection,-0.08448239,-0.690748,0.7181432,NT,user-01
636056668629554376,SpatialInputCamera,CameraPosition,609.2587,578.3708,-1410.369,CameraDirection,-0.08274879,-0.6882988,0.7206924,NT,user-01
636056668629710626,SpatialInputCamera,CameraPosition,609.1621,578.6033,-1410.488,CameraDirection,-0.08203317,-0.6873564,0.7216733,NT,user-01
636056668629866875,SpatialInputCamera,CameraPosition,609.1621,578.6033,-1410.488,CameraDirection,-0.08203317,-0.6873564,0.7216733,NT,user-01
636056668630023116,SpatialInputCamera,CameraPosition,609.0428,579.2963,-1410.87,CameraDirection,-0.08132371,-0.6867132,0.7223653,NT,user-01
636056668630179378,SpatialInputCamera,CameraPosition,609.0323,580.0247,-1411.065,CameraDirection,-0.07966249,-0.6855859,0.7236202,NT,user-01
636056668630335607,SpatialInputCamera,CameraPosition,609.236,580.6075,-1411.407,CameraDirection,-0.08034139,-0.6853468,0.7237718,NT,user-01
636056668630492009,SpatialInputCamera,CameraPosition,609.236,580.6075,-1411.407,CameraDirection,-0.08034139,-0.6853468,0.7237718,NT,user-01
636056668630648254,SpatialInputCamera,CameraPosition,609.1378,581.0484,-1411.842,CameraDirection,-0.07946002,-0.6836374,0.7254833,NT,user-01
636056668630804508,SpatialInputCamera,CameraPosition,609.176,581.1591,-1412.09,CameraDirection,-0.07904085,-0.681572,0.7274701,NT,user-01
636056668630960761,SpatialInputCamera,CameraPosition,609.176,581.1591,-1412.09,CameraDirection,-0.07904085,-0.681572,0.7274701,NT,user-01
636056668631116863,SpatialInputCamera,CameraPosition,609.7953,581.759,-1412.938,CameraDirection,-0.0812566,-0.6781869,0.730384,NT,user-01
636056668631273260,SpatialInputCamera,CameraPosition,609.7953,581.759,-1412.938,CameraDirection,-0.0812566,-0.6781869,0.730384,NT,user-01
636056668631585767,SpatialInputCamera,CameraPosition,610.1375,581.5167,-1413.207,CameraDirection,-0.07769048,-0.6750392,0.7336799,NT,user-01
636056668631742037,SpatialInputCamera,CameraPosition,610.4819,581.4225,-1413.143,CameraDirection,-0.0754047,-0.6748137,0.7341258,NT,user-01
636056668631898254,SpatialInputCamera,CameraPosition,610.4819,581.4225,-1413.143,CameraDirection,-0.0754047,-0.6748137,0.7341258,NT,user-01
636056668632054512,SpatialInputCamera,CameraPosition,611.025,581.6858,-1412.897,CameraDirection,-0.07242607,-0.677597,0.7318584,NT,user-01
636056668632210642,SpatialInputCamera,CameraPosition,611.502,581.7986,-1412.575,CameraDirection,-0.06994038,-0.6803854,0.7295094,NT,user-01
636056668632367031,SpatialInputCamera,CameraPosition,611.502,581.7986,-1412.575,CameraDirection,-0.06994038,-0.6803854,0.7295094,NT,user-01
636056668632523276,SpatialInputCamera,CameraPosition,611.9769,581.5142,-1411.479,CameraDirection,-0.06261815,-0.6850974,0.7257556,NT,user-01
636056668632679399,SpatialInputCamera,CameraPosition,613.0272,581.4142,-1410.582,CameraDirection,-0.06026026,-0.6924201,0.7189739,NT,user-01
636056668632835775,SpatialInputCamera,CameraPosition,613.5709,581.2268,-1410.175,CameraDirection,-0.06032335,-0.695268,0.7162147,NT,user-01
636056668632992029,SpatialInputCamera,CameraPosition,613.5709,581.2268,-1410.175,CameraDirection,-0.06032335,-0.695268,0.7162147,NT,user-01
636056668633148274,SpatialInputCamera,CameraPosition,613.5709,581.2268,-1410.175,CameraDirection,-0.06032335,-0.695268,0.7162147,NT,user-01
636056668633304524,SpatialInputCamera,CameraPosition,614.8903,580.4462,-1409.764,CameraDirection,-0.06406037,-0.6989899,0.7122567,NT,user-01
636056668633460778,SpatialInputCamera,CameraPosition,614.8903,580.4462,-1409.764,CameraDirection,-0.06406037,-0.6989899,0.7122567,NT,user-01
636056668633617023,SpatialInputCamera,CameraPosition,615.892,579.3152,-1410.066,CameraDirection,-0.06827259,-0.6963279,0.7144699,NT,user-01
636056668633773272,SpatialInputCamera,CameraPosition,615.892,579.3152,-1410.066,CameraDirection,-0.06827259,-0.6963279,0.7144699,NT,user-01
636056668634085685,SpatialInputCamera,CameraPosition,617.3757,578.6208,-1410.556,CameraDirection,-0.07473919,-0.6929832,0.7170697,NT,user-01
636056668634241943,SpatialInputCamera,CameraPosition,618.1062,578.3889,-1410.712,CameraDirection,-0.07697252,-0.6923066,0.7174867,NT,user-01
636056668634398233,SpatialInputCamera,CameraPosition,618.1062,578.3889,-1410.712,CameraDirection,-0.07697252,-0.6923066,0.7174867,NT,user-01
636056668634554384,SpatialInputCamera,CameraPosition,619.1664,578.1844,-1410.893,CameraDirection,-0.07851549,-0.6925512,0.7170835,NT,user-01
636056668634710634,SpatialInputCamera,CameraPosition,619.9011,578.121,-1410.976,CameraDirection,-0.07801667,-0.6931081,0.7165997,NT,user-01
636056668634866887,SpatialInputCamera,CameraPosition,619.9011,578.121,-1410.976,CameraDirection,-0.07801667,-0.6931081,0.7165997,NT,user-01
636056668635023297,SpatialInputCamera,CameraPosition,621.339,578.2687,-1410.983,CameraDirection,-0.07375775,-0.6941243,0.7160667,NT,user-01
636056668635179534,SpatialInputCamera,CameraPosition,621.339,578.2687,-1410.983,CameraDirection,-0.07375775,-0.6941243,0.7160667,NT,user-01
636056668635430899,SpatialInputCamera,CameraPosition,623.5126,578.1909,-1411.289,CameraDirection,-0.07040022,-0.6908163,0.7195947,NT,user-01
636056668635495839,SpatialInputCamera,CameraPosition,623.5126,578.1909,-1411.289,CameraDirection,-0.07040022,-0.6908163,0.7195947,NT,user-01
636056668636434108,SpatialInputCamera,CameraPosition,626.8593,579.7222,-1413.549,CameraDirection,-0.05152447,-0.7042606,0.7080693,NT,user-01
636056668636590394,SpatialInputCamera,CameraPosition,626.8593,579.7222,-1413.549,CameraDirection,-0.05152447,-0.7042606,0.7080693,NT,user-01
636056668636746615,SpatialInputCamera,CameraPosition,627.4328,579.9698,-1414.273,CameraDirection,-0.04842735,-0.702659,0.709877,NT,user-01
636056668636902897,SpatialInputCamera,CameraPosition,627.4328,579.9698,-1414.273,CameraDirection,-0.04842735,-0.702659,0.709877,NT,user-01
636056668637059262,SpatialInputCamera,CameraPosition,628.321,580.4279,-1415.362,CameraDirection,-0.04349292,-0.7006609,0.7121679,NT,user-01
636056668637215515,SpatialInputCamera,CameraPosition,628.9918,580.7092,-1416.04,CameraDirection,-0.04088185,-0.6988592,0.7140902,NT,user-01
636056668637371773,SpatialInputCamera,CameraPosition,628.9918,580.7092,-1416.04,CameraDirection,-0.04088185,-0.6988592,0.7140902,NT,user-01
636056668637528022,SpatialInputCamera,CameraPosition,630.7284,581.5745,-1417.614,CameraDirection,-0.03741011,-0.6959676,0.7170983,NT,user-01
636056668637684136,SpatialInputCamera,CameraPosition,630.7284,581.5745,-1417.614,CameraDirection,-0.03741011,-0.6959676,0.7170983,NT,user-01
636056668637840530,SpatialInputCamera,CameraPosition,632.9146,582.4012,-1419.027,CameraDirection,-0.0343688,-0.6919556,0.7211222,NT,user-01
636056668637996783,SpatialInputCamera,CameraPosition,634.2841,582.7136,-1419.625,CameraDirection,-0.03257813,-0.6896906,0.7233709,NT,user-01
636056668638152901,SpatialInputCamera,CameraPosition,636.6392,583.2549,-1420.567,CameraDirection,-0.02989756,-0.687674,0.7254038,NT,user-01
636056668638309290,SpatialInputCamera,CameraPosition,638.5131,583.638,-1421.229,CameraDirection,-0.0288045,-0.6869493,0.7261348,NT,user-01
636056668638465540,SpatialInputCamera,CameraPosition,638.5131,583.638,-1421.229,CameraDirection,-0.0288045,-0.6869493,0.7261348,NT,user-01
636056668638621637,SpatialInputCamera,CameraPosition,642.5848,584.2619,-1422.504,CameraDirection,-0.02610604,-0.6865039,0.7266576,NT,user-01
636056668638778211,SpatialInputCamera,CameraPosition,642.5848,584.2619,-1422.504,CameraDirection,-0.02610604,-0.6865039,0.7266576,NT,user-01
636056668638934362,SpatialInputCamera,CameraPosition,647.2709,584.4297,-1423.687,CameraDirection,-0.02331548,-0.685342,0.7278481,NT,user-01
636056668639090595,SpatialInputCamera,CameraPosition,648.582,584.4958,-1424.005,CameraDirection,-0.02316666,-0.6855662,0.7276417,NT,user-01
636056668639402938,SpatialInputCamera,CameraPosition,648.582,584.4958,-1424.005,CameraDirection,-0.02316666,-0.6855662,0.7276417,NT,user-01
636056668639559151,SpatialInputCamera,CameraPosition,654.3144,584.6042,-1425.114,CameraDirection,-0.02338324,-0.6859438,0.7272788,NT,user-01
636056668639715376,SpatialInputCamera,CameraPosition,657.5727,584.5704,-1425.652,CameraDirection,-0.02448587,-0.68498,0.7281505,NT,user-01
636056668639871793,SpatialInputCamera,CameraPosition,657.5727,584.5704,-1425.652,CameraDirection,-0.02448587,-0.68498,0.7281505,NT,user-01
636056668640028055,SpatialInputCamera,CameraPosition,665.0939,584.7004,-1426.601,CameraDirection,-0.02788924,-0.6817442,0.7310589,NT,user-01
636056668640184128,SpatialInputCamera,CameraPosition,671.4306,585.2908,-1426.99,CameraDirection,-0.03168627,-0.6782672,0.7341322,NT,user-01
636056668640340550,SpatialInputCamera,CameraPosition,675.4357,586.2954,-1427.012,CameraDirection,-0.03327488,-0.6765673,0.7356286,NT,user-01
636056668640496660,SpatialInputCamera,CameraPosition,675.4357,586.2954,-1427.012,CameraDirection,-0.03327488,-0.6765673,0.7356286,NT,user-01
636056668640652881,SpatialInputCamera,CameraPosition,681.8301,588.6614,-1425.401,CameraDirection,-0.02732946,-0.6640312,0.7472054,NT,user-01
636056668640809299,SpatialInputCamera,CameraPosition,685.1856,590.8998,-1424.915,CameraDirection,-0.02848919,-0.6555191,0.7546412,NT,user-01
636056668640965556,SpatialInputCamera,CameraPosition,685.1856,590.8998,-1424.915,CameraDirection,-0.02848919,-0.6555191,0.7546412,NT,user-01
636056668641121654,SpatialInputCamera,CameraPosition,691.0045,596.2937,-1422.98,CameraDirection,-0.02599453,-0.6236753,0.7812511,NT,user-01
636056668641277965,SpatialInputCamera,CameraPosition,691.0045,596.2937,-1422.98,CameraDirection,-0.02599453,-0.6236753,0.7812511,NT,user-01
636056668641434370,SpatialInputCamera,CameraPosition,696.6476,603.8315,-1421.13,CameraDirection,-0.02856359,-0.5892925,0.8074149,NT,user-01
636056668641590608,SpatialInputCamera,CameraPosition,699.4432,608.4127,-1420.12,CameraDirection,-0.03369658,-0.5763328,0.8165201,NT,user-01
636056668641902975,SpatialInputCamera,CameraPosition,699.4432,608.4127,-1420.12,CameraDirection,-0.03369658,-0.5763328,0.8165201,NT,user-01
636056668642059323,SpatialInputCamera,CameraPosition,703.1565,615.801,-1418.035,CameraDirection,-0.04227072,-0.5681082,0.8218675,NT,user-01
636056668642215564,SpatialInputCamera,CameraPosition,705.665,621.313,-1417.095,CameraDirection,-0.05577109,-0.5708589,0.8191521,NT,user-01
636056668642371814,SpatialInputCamera,CameraPosition,705.665,621.313,-1417.095,CameraDirection,-0.05577109,-0.5708589,0.8191521,NT,user-01
636056668642528063,SpatialInputCamera,CameraPosition,710.5225,632.558,-1416.09,CameraDirection,-0.08573369,-0.5840157,0.8072023,NT,user-01
636056668642684313,SpatialInputCamera,CameraPosition,710.5225,632.558,-1416.09,CameraDirection,-0.08573369,-0.5840157,0.8072023,NT,user-01
636056668642840567,SpatialInputCamera,CameraPosition,713.8491,641.2977,-1415.055,CameraDirection,-0.09140301,-0.5804571,0.8091446,NT,user-01
636056668642996824,SpatialInputCamera,CameraPosition,714.8091,645.063,-1414.804,CameraDirection,-0.08793418,-0.5731118,0.8147457,NT,user-01
636056668643153061,SpatialInputCamera,CameraPosition,715.1425,649.3257,-1414.352,CameraDirection,-0.07378454,-0.5588369,0.8259884,NT,user-01
636056668643309311,SpatialInputCamera,CameraPosition,715.1425,649.3257,-1414.352,CameraDirection,-0.07378454,-0.5588369,0.8259884,NT,user-01
636056668643465478,SpatialInputCamera,CameraPosition,714.8617,651.5185,-1414.459,CameraDirection,-0.06479698,-0.5491639,0.8331987,NT,user-01
636056668643621654,SpatialInputCamera,CameraPosition,712.6752,654.0109,-1415.158,CameraDirection,-0.04696697,-0.5346842,0.8437458,NT,user-01
636056668643778027,SpatialInputCamera,CameraPosition,712.6752,654.0109,-1415.158,CameraDirection,-0.04696697,-0.5346842,0.8437458,NT,user-01
636056668643934169,SpatialInputCamera,CameraPosition,708.3458,652.8835,-1415.916,CameraDirection,-0.02641021,-0.5140241,0.8573693,NT,user-01
636056668644246676,SpatialInputCamera,CameraPosition,705.6089,651.1497,-1416.256,CameraDirection,-0.01714312,-0.500247,0.8657129,NT,user-01
636056668644402975,SpatialInputCamera,CameraPosition,705.6089,651.1497,-1416.256,CameraDirection,-0.01714312,-0.500247,0.8657129,NT,user-01
636056668644559331,SpatialInputCamera,CameraPosition,701.03,648.1974,-1416.389,CameraDirection,-0.007741851,-0.4846922,0.8746507,NT,user-01
636056668644715593,SpatialInputCamera,CameraPosition,698.2786,646.3427,-1416.447,CameraDirection,-0.005817942,-0.4819587,0.8761746,NT,user-01
636056668644871822,SpatialInputCamera,CameraPosition,698.2786,646.3427,-1416.447,CameraDirection,-0.005817942,-0.4819587,0.8761746,NT,user-01
636056668645027912,SpatialInputCamera,CameraPosition,693.5863,643.3398,-1416.18,CameraDirection,-0.003038224,-0.4847428,0.8746513,NT,user-01
636056668645184161,SpatialInputCamera,CameraPosition,690.4226,641.3491,-1414.488,CameraDirection,0.007022533,-0.477201,0.8787663,NT,user-01
636056668645340415,SpatialInputCamera,CameraPosition,690.4226,641.3491,-1414.488,CameraDirection,0.007022533,-0.477201,0.8787663,NT,user-01
636056668645496685,SpatialInputCamera,CameraPosition,690.4226,641.3491,-1414.488,CameraDirection,0.007022533,-0.477201,0.8787663,NT,user-01
636056668645652918,SpatialInputCamera,CameraPosition,687.032,639.3868,-1410.029,CameraDirection,0.01896111,-0.4739154,0.8803663,NT,user-01
636056668645809163,SpatialInputCamera,CameraPosition,686.3419,639.0168,-1408.089,CameraDirection,0.0208473,-0.4800436,0.8769969,NT,user-01
636056668645965417,SpatialInputCamera,CameraPosition,686.3419,639.0168,-1408.089,CameraDirection,0.0208473,-0.4800436,0.8769969,NT,user-01
636056668646121683,SpatialInputCamera,CameraPosition,686.12,637.7297,-1404.185,CameraDirection,0.01752621,-0.4874811,0.8729579,NT,user-01
636056668646277924,SpatialInputCamera,CameraPosition,686.12,637.7297,-1404.185,CameraDirection,0.01752621,-0.4874811,0.8729579,NT,user-01
636056668646434288,SpatialInputCamera,CameraPosition,686.6377,635.5895,-1399.544,CameraDirection,0.01311122,-0.4893677,0.871979,NT,user-01
636056668646746705,SpatialInputCamera,CameraPosition,687.0396,634.4205,-1397.045,CameraDirection,0.009693482,-0.4897197,0.8718262,NT,user-01
636056668646902934,SpatialInputCamera,CameraPosition,687.0396,634.4205,-1397.045,CameraDirection,0.009693482,-0.4897197,0.8718262,NT,user-01
636056668647059336,SpatialInputCamera,CameraPosition,687.6218,632.43,-1392.83,CameraDirection,0.005203153,-0.4911633,0.8710523,NT,user-01
636056668647215454,SpatialInputCamera,CameraPosition,687.8871,630.9057,-1389.643,CameraDirection,0.003157045,-0.4925764,0.8702637,NT,user-01
636056668647371703,SpatialInputCamera,CameraPosition,687.8871,630.9057,-1389.643,CameraDirection,0.003157045,-0.4925764,0.8702637,NT,user-01
636056668647528096,SpatialInputCamera,CameraPosition,688.2934,627.502,-1382.475,CameraDirection,-0.0001618425,-0.4973926,0.8675256,NT,user-01
636056668647684350,SpatialInputCamera,CameraPosition,687.9822,623.7209,-1373.868,CameraDirection,-0.001096728,-0.504235,0.8635658,NT,user-01
636056668647840595,SpatialInputCamera,CameraPosition,687.8333,622.7769,-1371.623,CameraDirection,-0.002007998,-0.5063763,0.8623104,NT,user-01
636056668647996849,SpatialInputCamera,CameraPosition,687.8333,622.7769,-1371.623,CameraDirection,-0.002007998,-0.5063763,0.8623104,NT,user-01
636056668648152967,SpatialInputCamera,CameraPosition,687.0033,618.6659,-1361.928,CameraDirection,-0.003618279,-0.5127826,0.8585109,NT,user-01
636056668648309348,SpatialInputCamera,CameraPosition,686.2543,616.4385,-1356.565,CameraDirection,-0.003809806,-0.5147549,0.8573291,NT,user-01
636056668648465597,SpatialInputCamera,CameraPosition,686.2543,616.4385,-1356.565,CameraDirection,-0.003809806,-0.5147549,0.8573291,NT,user-01
636056668648621974,SpatialInputCamera,CameraPosition,684.4796,611.9924,-1345.604,CameraDirection,-0.005644653,-0.5196223,0.8543775,NT,user-01
636056668648778285,SpatialInputCamera,CameraPosition,684.4796,611.9924,-1345.604,CameraDirection,-0.005644653,-0.5196223,0.8543775,NT,user-01
636056668648934255,SpatialInputCamera,CameraPosition,682.4444,606.7465,-1333.546,CameraDirection,-0.006191628,-0.5139703,0.8577858,NT,user-01
636056668649246795,SpatialInputCamera,CameraPosition,681.5474,603.8613,-1327.229,CameraDirection,-0.007826819,-0.5082787,0.8611572,NT,user-01
636056668649402946,SpatialInputCamera,CameraPosition,681.5474,603.8613,-1327.229,CameraDirection,-0.007826819,-0.5082787,0.8611572,NT,user-01
636056668649559356,SpatialInputCamera,CameraPosition,679.8004,599.6556,-1316.716,CameraDirection,-0.006668799,-0.509135,0.8606614,NT,user-01
636056668649715466,SpatialInputCamera,CameraPosition,678.3066,596.8493,-1308.893,CameraDirection,-0.003668183,-0.5134291,0.8581245,NT,user-01
636056668649871855,SpatialInputCamera,CameraPosition,678.3066,596.8493,-1308.893,CameraDirection,-0.003668183,-0.5134291,0.8581245,NT,user-01
636056668650027973,SpatialInputCamera,CameraPosition,675.8544,590.0602,-1292.376,CameraDirection,-0.001422516,-0.5131641,0.8582895,NT,user-01
636056668650184366,SpatialInputCamera,CameraPosition,673.697,584.4506,-1278.56,CameraDirection,0.00201435,-0.5131369,0.8583045,NT,user-01
636056668650340608,SpatialInputCamera,CameraPosition,671.4086,579.1778,-1264.005,CameraDirection,0.005127196,-0.522629,0.8525449,NT,user-01
636056668650496865,SpatialInputCamera,CameraPosition,671.4086,579.1778,-1264.005,CameraDirection,0.005127196,-0.522629,0.8525449,NT,user-01
636056668650653119,SpatialInputCamera,CameraPosition,669.1365,573.7985,-1248.835,CameraDirection,0.006215281,-0.5306895,0.8475437,NT,user-01
636056668650809200,SpatialInputCamera,CameraPosition,667.5462,569.9046,-1238.232,CameraDirection,0.007710817,-0.5315542,0.8469891,NT,user-01
636056668650965482,SpatialInputCamera,CameraPosition,667.5462,569.9046,-1238.232,CameraDirection,0.007710817,-0.5315542,0.8469891,NT,user-01
